ID,RA,DEC,THETA,FOV
160,-28.230759119123718,41.68970578126076,319.27212842243193,38.30048787311877
161,-2.0545472172722725,3.5107706006619983,259.58446698260326,55.84179338118023
162,107.5809944482503,-45.88042415529509,141.14737313263186,58.662555442703585
163,135.02324120266024,-52.549381286771236,122.46759840824267,36.499035928125814
164,-21.16429175110912,71.9743982633685,329.26866193637727,80.13322608686306
165,51.64107275688565,-9.800257050236807,310.34368386303817,66.71973814748782
166,18.99849953321504,-6.035501856489338,201.34144493492934,80.12523260417211
167,-135.22670758396526,-26.960474362147224,277.1858167754661,33.65039256532014
168,123.00055994387338,-38.383298113297315,71.79479726882627,78.42028563101005
169,8.362175559215558,10.66728949325118,237.37710078337815,37.69114904978988
170,-73.66924820491899,5.741133002869686,39.113862107736004,85.52149250756818
171,-87.9788294404563,18.244887924107474,223.87080836241532,32.713509228724604
172,-142.3898274562464,48.3004531522503,314.1609465192558,46.37026491965558
173,120.97596476112028,-19.43764941304416,202.12223371390644,60.15983384949739
174,-142.7325126730468,63.208063566297405,206.0876330883828,57.434185943534175
175,21.778320070921637,-66.08581906839648,71.42614582072771,79.2838238926738
176,89.83927574977503,47.561533208157535,346.93042214792973,58.64906788564217
177,27.794660994000083,48.564177379241535,55.30108589090621,55.80265991787018
178,155.8185213337781,25.404465697788233,62.58937149616291,51.154476644135954
179,-97.18961358248124,79.40914194715724,186.98832336631406,70.4812162734394
180,126.25846114846229,-1.8133208426398346,314.14233605174877,72.24472851716281
181,102.82389820630783,-50.17556920591902,284.2969234751863,54.560433280921934
182,-74.20036729056761,16.062209069834548,7.452670705728894,55.345243260353286
183,12.113489883616012,14.447906219860005,349.7004341518625,36.0266219406509
184,98.54494841838624,19.01795943024419,349.84663270499044,33.80962324986909
185,-67.67570522167604,-55.64545763943393,206.09370033840506,33.634809971441015
186,-78.9633989514635,-12.0993835534088,341.61781717239637,77.27103466906065
187,-153.49970605381887,72.0045042036455,156.33623831570603,46.66584867481879
188,12.519171272917276,-48.53162450963515,27.520245524178502,37.8339433652623
189,111.18445317917974,69.10449728030399,16.969147435769727,61.17698000570965
190,-107.90117736053395,-40.98099459328903,169.47461213353452,62.6659229940658
191,-8.447129404574667,43.63457281247533,170.90610433575173,54.432981472851054
192,-162.91935823731933,43.2731259749257,262.6222928655371,64.73007158610972
193,-143.40418142909542,18.423771978794402,8.26396702560341,57.541867786386604
194,81.83656116162462,-48.494428241088514,174.83688242054626,79.63381163935847
195,25.956114369010294,-22.310775667817374,120.36840124950292,47.74066231745065
196,-168.42312840179125,-51.41808580519319,98.68638979351645,70.2355513270294
197,160.37387774578366,53.83557476669805,275.3774818129403,73.89270729075314
198,149.11219409648783,26.79287830628827,35.10696358738545,69.1845174864296
199,81.74049696748881,-12.58444536049134,205.63446567822658,71.7082425968112
200,-75.20991911956963,2.9145110259189213,259.59927551648326,62.85458423766314
201,-130.44854816772738,-2.201615772375161,208.69976247363752,31.021532670407304
202,-57.351755681150706,19.78715403683032,162.74447404908733,72.18169753476695
203,144.98506903288586,18.03059059479867,337.7379441785303,39.60069075867621
204,145.4649915941054,-52.118902296619275,53.500479536458634,79.61039664094146
205,-137.64918626516842,40.20988393759494,216.74813756101116,60.30351368939857
206,6.381587247572156,-56.13558166971921,136.87222421100077,41.33768537709082
207,-148.6799276840398,-23.4549360980179,297.79236589909897,82.20006776970791
208,43.278560842825925,9.8721183059895,81.18401501013913,66.67451718385772
209,132.4707222034827,-9.23601689410194,217.57474738471814,71.81222180899354
210,-97.99842070854352,-57.992770140753336,55.936919198074634,42.63900583102338
211,106.87209729503502,46.30060957805762,228.5581742925034,41.922024177400154
212,-174.99483432182376,19.03456752207069,89.37181060656083,59.28068327502716
213,-72.52237783781293,22.491563822401474,354.8868489568532,62.888440913271836
214,102.6944848401302,-5.000276707304084,38.682739318114024,32.87815938460783
215,24.46330058768757,-36.51009532964308,168.9200386266183,89.57245280211345
216,-176.3494213501697,16.187029817941518,190.7220530598349,89.2192936485418
217,174.7365011544603,-10.14990043767864,192.23873734969123,43.294957652550124
218,71.43764630726133,3.767483902188445,213.72959444009814,49.387766379604045
219,-98.93592993864283,19.820782157551328,303.6181328691539,68.05164229783949
220,-77.95198186919599,8.668543537153681,124.60223761136001,58.987788189861156
221,-7.1039843845228745,-27.399107803318284,248.5742288903283,53.65719814466907
222,-75.10956519263814,-16.142264296698716,320.37947331716316,84.04258134605585
223,57.71183336803006,-5.3730558596798685,333.25977361342666,56.20461914936425
224,129.4844365651328,14.688136539315927,274.8039231271635,34.264895884328475
225,95.96558054904654,2.936105067755222,288.19915499768734,52.32484017577645
226,31.179046061198875,46.13101837196761,46.28615057107692,33.953384989656136
227,-101.92096001989714,-38.490035449287795,17.221045648432742,50.979605805087296
228,-11.049715169426435,45.66226929692911,77.42037366962113,58.58195196504508
229,-152.71353477377374,-40.546064295395176,8.634432742278179,84.71838431205025
230,-88.58505294527109,-8.07334982651292,216.26632953221417,83.27716828129657
231,147.46201172354324,-52.79087800013242,54.42568412742406,71.96697882808151
232,-40.664757566459855,23.414178860858122,145.66518978339897,54.59136517080231
233,-115.27904777867133,-9.83428743696021,137.63337762382017,42.134539752233884
234,17.864899313919608,-70.43548699596954,160.28886598945158,65.211125289091
235,66.10825723509913,-39.17071747294707,111.99174453689456,37.9691817725221
236,155.0803651406443,4.559227094455032,148.72187538133088,82.91691800290896
237,-10.480412350491463,26.80433623817485,103.62040413271559,78.00999645682482
238,172.06973831995026,-36.41546027356093,104.33354190822527,46.233004675004366
239,85.97912330011576,-61.26768909187638,122.05491546378002,84.3921542007397
240,92.66793441863797,62.62549944605231,323.9622912680562,33.91325276122194
241,115.32028479646942,-21.15292019342557,294.7599707268342,74.87347125428573
242,107.01115286119983,-22.69206974172815,27.586002774052375,56.087720001196004
243,-122.64439961942658,70.50578159900319,29.568290196448213,83.2850769337833
244,-111.049074013423,16.572107352613752,160.11010352480704,32.84952232324364
245,31.742905983614918,-12.970805051392036,156.58748771442225,46.14280641575123
246,-97.11247757150421,0.9509539918107336,84.26435235477383,87.57779999060202
247,16.322257857488324,-25.223405172572992,343.6349782341107,51.43464062856718
248,-179.10772736120325,44.00029329896121,73.90737376547698,31.22107463445283
249,-102.5984458471424,37.632244089171664,143.50330055875332,86.51448452371963
250,157.39073072461287,12.010743494298172,152.1169913163194,60.60532053007958
251,-119.58063970880494,50.356748843004695,231.73023407233708,85.61573211945958
252,-113.14106234536271,-1.4600065043375525,288.9567490154953,81.26908469058958
253,-97.62285944518315,21.45568398426824,105.58324745062603,39.64507149042536
254,148.03561544764165,-22.537967017272226,88.88886476993832,43.19313349439239
255,-93.70095465178824,2.344244063008706,340.65145893264014,74.46708475589139
256,95.11845454438725,47.79516035826293,172.92309762272407,79.09148680855026
257,46.69437147275346,28.861409170561128,213.1395979511181,32.696822720276515
258,144.7026076205879,-75.76923230679995,48.96756016754892,47.6424924335058
259,26.21566760811092,21.908482700527838,265.62103447496776,80.84188497879822
260,-5.734255336358103,-41.610366042634844,176.55533832202758,63.82794567630499
261,-40.15701800863775,12.474636021621105,125.95264794418674,80.81017227024444
262,-125.59421353483066,-64.38298133236738,226.31159226652534,52.53868675139695
263,-143.63459250135605,-40.635552491593266,259.4814389915444,50.43845047528584
264,-169.53945359789785,-31.09890817828324,285.9539085082588,71.46778432978049
265,-100.70326087116008,-23.174704394602294,79.72659695852516,42.126272687470006
266,160.91086252306354,55.944273673877724,211.60858273998798,67.5980038391287
267,90.47324061385302,-14.47301631957131,137.17720749091876,59.26667835765862
268,-55.096883787063604,17.923359269746197,290.9360030808021,71.02246582581773
269,-65.88108276919684,21.87260963422717,76.00709719761514,47.71276670481909
270,156.26685332694643,68.53228646560595,186.6725538499034,83.2623134724713
271,-152.47655047815496,-34.465602338451745,176.2876246414989,56.84207631086447
272,-132.60119970850621,51.50061606826894,22.599662489314255,35.53731993624361
273,67.76470334878323,-7.814338334146282,119.67594118423807,87.91894540594723
274,50.037822026813615,-26.776488352780067,46.90395226849597,32.86872048666339
275,139.8669302528853,-57.5672910520543,232.2592413427373,38.789940186562916
276,125.8198193935167,-11.182224989086679,193.1537618789365,71.4628668499115
277,84.03660855636446,-20.439240271812533,270.55540338547723,80.86038406955025
278,-46.52293452877947,-72.22561454938165,93.5928764192175,89.47802603790414
279,-21.437280326382535,-48.778494663902,193.626394049311,42.655170746457856
280,28.524858458349314,58.145608115385045,128.11259548767694,85.18928901804989
281,103.92966239198324,15.028250803034332,111.79097000686298,63.93245344213178
282,154.1728157430868,14.539588035304146,314.4745108463466,69.44024380556681
283,-116.50066856163221,-65.7039572565635,333.302315829585,73.03637522071571
284,-29.020797752686093,22.306593840772337,357.19522075554335,44.526387001189946
285,-23.10360165186509,25.541644702571208,133.78324813550324,63.42550062065173
286,128.6278227725345,-13.942613909810742,215.8422841206562,82.72855958547638
287,104.11127349321964,-71.15430896257976,11.417118009305103,75.84949782037242
288,-28.513418225626395,39.86659722235818,162.73109608290133,60.92494501431814
289,110.6473107076385,-61.295021403613795,331.40337899197436,84.76075898778421
290,43.819453075160965,-9.031107838334652,37.75869418047354,76.74397525812313
291,-34.47347780545533,30.108044152458607,8.60264982492151,71.15475076164108
292,-150.64761900389001,-35.38576084047484,305.07730560442457,66.83949195823794
293,-136.82455871142835,29.96056648335236,56.9186882318634,81.51431136137442
294,-87.96935368953318,-5.050441296105149,353.72168670440806,48.82399885807892
295,33.95552144886639,56.3886223224022,179.6039977498976,54.56375778667061
296,49.78367306109237,66.65633261408647,229.86816668607935,64.4275652714427
297,-157.14073069812588,-46.54203217591426,45.898214989871555,41.3174485161446
298,74.2411410199816,25.465736338005556,64.598698358311,46.023313027427804
299,31.1049267001344,-35.929275148126806,197.79876373487136,76.49684864838053
300,100.72616277296834,-2.813655155029218,173.33375007319205,30.289768356870237
301,-158.43026294340825,-78.7334757971357,276.89639336491996,48.921216848813465
302,74.19068716051376,-43.657708865142034,133.77709874926828,80.11720551818166
303,153.61686446534867,6.423683042641449,31.114224179253398,72.00258709536858
304,5.048305500579119,7.432916903784336,128.95668083811117,85.91447560985736
305,-126.74303631380306,-22.146996442531165,94.43831802323544,67.69667317072683
306,129.57689208502353,15.721664853621247,318.73047093172624,41.011463247005814
307,177.87665395785837,-29.119260050962538,17.11081291766808,77.52613815788348
308,139.00040659737238,-45.707025563328536,135.74397742489148,66.05709779402953
309,-174.91322832003186,39.86290070100344,175.0742478548421,47.24198459576942
310,56.58939892560801,56.464830545289914,211.57004222544288,54.23140846221349
311,-111.01032291032219,4.493337419179205,275.046609392127,31.516979867282032
312,-147.71834580936616,-10.472794757139539,164.20118899106558,85.79662981273786
313,-2.115481459156399,71.12827455464576,269.3204679530411,46.86221838985624
314,124.93339966739285,-61.703215568324225,29.341115813626182,38.472417419856114
315,-130.9011958366769,10.27495686163228,0.9098271161131999,80.73628886952322
316,-151.27198662377967,-42.19675351826092,284.58303544999717,45.13008780858939
317,-57.68432258621583,-19.23385344267853,110.42729194677173,56.432038785024275
318,-23.682975562222083,21.23191427252403,303.8408575418375,71.01081223630973
319,-63.95470755896453,79.31136563085789,230.60465363984235,58.78977278797226
320,109.88758403833879,15.848790856901157,323.31446691177274,82.50747940895857
321,-105.89901314146371,27.463655165829824,79.38406153976676,50.416005860294504
322,86.50689325992465,-6.17325565216243,188.67454747456372,77.61081934711063
323,121.82746170641883,69.11414535248863,69.22390895401267,52.9531123079651
324,177.650858391572,-20.33743738332919,256.00323307077525,61.750796361352116
325,-149.11588044366854,0.7719734241105962,349.9178978780027,34.891031316392464
326,156.5631809213931,-44.8756823529192,25.15875778423323,56.65829340734485
327,154.88686475192247,22.099232266579413,90.17701150700766,58.15406658338138
328,136.4937769326474,-57.50119850883758,34.14445183079492,59.087388148221834
329,69.5649956366384,45.56956392478393,357.53221768018614,80.91835539603346
330,-168.63544267797175,-72.80834893641286,240.29337766596453,55.32371267547587
331,-132.86500329685387,-47.559219921217135,249.91182423720062,34.2079646405859
332,-21.154340366586524,-58.243681174966504,53.3347826017843,34.61526051358956
333,93.81911574907974,-56.09477436327075,109.26016521166974,44.58872338071506
334,-157.21186878054039,25.119947412453214,355.1571255262246,41.30373125341721
335,18.15783595235459,14.648337464946533,154.58390695034151,66.91807930441314
336,55.365690055295744,18.61144200196596,81.32340613412656,88.94074685108458
337,-64.69330145929396,56.39224960533943,210.05665507706902,75.6355518705785
338,-128.30320522401388,17.047083973553132,329.12752477973316,38.830090310933244
339,102.08157665560941,-33.246183954614025,84.90022485002412,55.46152384271239
340,155.8352622885073,-7.591123977324723,3.003210248975998,73.1727621959597
341,-141.637923106235,-34.56035457143197,178.67248566182374,58.37198219860288
342,-6.6683324754469595,54.501542732168815,229.09638731196932,87.30013715168124
343,7.967658881774099,-28.650938365444865,82.78203723264896,66.58554922735975
344,-31.259090045402445,42.275529739173344,208.1843717104566,41.45090584176057
345,172.87965501430375,6.345000555366459,45.37481004131476,81.6173132023921
346,137.69367813976083,72.35143537479763,26.54017292513682,64.86699209491509
347,-32.30128382232047,-51.124452684259275,326.27078633247646,68.14272820478772
348,-81.78863485387087,-5.591001546355942,195.06233797909573,30.20657445852869
349,-8.3468535593897,17.57481668651425,190.69160056645785,60.03705443211075
350,-16.665572340986273,-60.62225265866545,330.677860716236,69.84626393417548
351,151.28033722827212,-27.314539067840876,120.23066838344292,60.320385883559005
352,-13.58984686583696,-20.6863398417587,77.55698868529728,53.13885159104973
353,-117.20676984977777,11.170989390117226,181.57613532565998,35.607971156774084
354,38.878811133319545,10.81639126924152,139.972853466824,61.906265467562065
355,-99.19188723736848,-58.23923637036942,149.78646949099758,52.86058232735094
356,34.36096461316481,54.71972294408719,84.86603486072457,86.60397745728787
357,75.25958749720223,-68.97030103448468,65.06377296781366,64.89368378494888
358,29.467432621253977,57.355105995917754,5.7830686550331345,34.37695791535245
359,-161.8707691607336,-40.18884015118266,195.73923126748292,50.90488259171758
360,-85.44536811452903,-0.10856518858138416,238.03814850723774,33.910466057820884
361,-154.79251156049048,85.24191643736793,112.13489738731445,33.644119774421
362,-176.92802229738447,65.91158623617541,70.22968539129602,34.184163390832076
363,-103.48847747792375,-48.4570133635305,82.12505345924104,31.1578512276892
364,-174.81268220598406,41.06747744138548,151.7112433075627,45.36881406236086
365,-87.46199725329494,0.9678528346785654,19.99456229659122,43.965326178392345
366,-24.447052548119473,6.649027982227982,310.09481353108737,46.731193951536746
367,25.13955550954634,76.12788845053605,84.26850252248609,62.32371186091074
368,-175.91625193858692,-16.721108493418356,177.8028480414073,80.1587074095993
369,-53.97899338096779,-57.394933263843974,7.216393842168389,36.31028952003569
370,-78.82902341205057,-27.56685897398174,286.476199798458,30.959294889833128
371,-145.01105408656122,-41.680831405444344,340.25754826830195,83.4774078456102
372,-65.30388906452085,24.560169323383796,336.04880009393156,37.068931300470936
373,-48.018175776580165,3.4175609196144796,311.52803504545835,30.0265389905211
374,-68.32206737615093,40.23044430753345,211.24229680304222,88.45019119073694
375,-99.78147348061444,-1.4006328945889486,7.920548155083611,85.56428480572242
376,-32.32042074941981,45.31936736934808,46.47777340669129,50.55634014465141
377,12.02332928555154,-24.220328503777896,205.32931094501367,55.29083598066868
378,-6.0040443827969625,-50.63033317448618,116.0899033537148,41.95177468017417
379,119.71640353669216,-46.26234153805206,14.722764340899817,58.81106500069834
380,-126.06942732469028,-46.02893845090626,296.05634672766485,75.82745032980947
381,-6.384201405567524,-0.19084214073134517,15.561280489683664,80.3363802431287
382,161.12078201243514,-76.96076179195849,295.1709684410409,82.95974525214348
383,-47.051469194393036,-15.878784958622315,298.2548771364884,38.50809040972617
384,-2.7796252980949703,54.64829562303094,24.548337533211768,68.10712846871829
385,48.788382319382265,20.003904273175827,35.897228032902,86.46989897358654
386,71.12363714024207,65.82141451769205,256.5888819799915,36.23143897751439
387,67.93855922039018,16.57128175200978,151.02555048284813,47.60373735091454
388,132.85651128898922,-6.995791618508891,353.8161623211389,62.93731394139234
389,49.7143832185931,-39.60238785710155,147.34664166652223,45.50381383833026
390,163.58585508499198,63.48771334975682,205.92696629765672,56.576412207891764
391,-92.95033036683915,80.9119048323747,5.6692313590825405,76.60861503391588
392,-162.69276672616917,-34.71394379968028,59.972060906679545,67.22405473732434
393,147.79251342681596,-27.68949962904999,159.70040822457378,37.376708529016234
394,-146.05722229779172,61.04375745346083,202.69147814370268,53.88289043016391
395,-86.48918961293734,15.44098206180981,353.69824345488354,62.793513443612234
396,-31.82928390452733,7.668785126140223,100.40124538117848,60.19033278666055
397,-167.05216086438864,4.881801061500059,73.69345151920551,82.45430744522419
398,-131.30375542888916,16.980179566820713,348.90850873064926,85.34978295996353
